,AnimalID,DateTime_Intake,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,Result,year,month,percent,Time_stayed,Time_stayed_days
621,A807473,2019-10-25 13:48:00,Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,dark,2019-10-31 18:55:00,2019-08-25 00:00:00,Spayed Female,0.16666666666666666,0.0,2019,10,0.9345794392523363,6 days 05:07:00.000000000,6.2131944444444445
622,A782687,2018-10-19 16:31:00,Stray,Normal,Dog,Intact Female,3.0,Dachshund/Chihuahua Shorthair,medium,2018-10-22 15:41:00,2014-10-22 00:00:00,Intact Female,4.0,0.0,2018,10,0.9345794392523363,2 days 23:10:00.000000000,2.965277777777778
623,A805155,2019-09-23 13:32:00,Owner Surrender,Normal,Cat,Spayed Female,2.0,Domestic Shorthair Mix,dark,2019-10-01 13:10:00,2017-09-23 00:00:00,Spayed Female,2.0,0.0,2019,9,1.1494252873563218,7 days 23:38:00.000000000,7.9847222222222225
624,A707685,2015-07-16 11:05:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2015-08-21 15:43:00,2015-06-01 00:00:00,Neutered Male,0.16666666666666666,0.0,2015,7,1.2195121951219512,36 days 04:38:00.000000000,36.19305555555555
625,A761451,2017-11-05 09:29:00,Public Assist,Sick,Dog,Intact Female,0.07692307692307693,Border Collie Mix,dark,2017-11-08 07:48:00,2017-10-05 00:00:00,Intact Female,0.07692307692307693,0.0,2017,11,1.098901098901099,2 days 22:19:00.000000000,2.9298611111111112
626,A804731,2019-09-18 11:36:00,Owner Surrender,Normal,Dog,Intact Male,1.0,Pointer Mix,light,2019-09-27 15:43:00,2018-02-18 00:00:00,Intact Male,1.0,0.0,2019,9,1.1494252873563218,9 days 04:07:00.000000000,9.171527777777778
627,A808878,2019-11-15 14:09:00,Stray,Normal,Dog,Intact Female,1.0,Pit Bull,dark,2019-12-03 14:21:00,2018-11-15 00:00:00,Intact Female,1.0,0.0,2019,11,1.098901098901099,18 days 00:12:00.000000000,18.008333333333333
628,A689155,2014-09-30 11:01:00,Owner Surrender,Normal,Cat,Spayed Female,13.0,Domestic Shorthair Mix,medium,2014-10-19 17:23:00,2001-09-30 00:00:00,Spayed Female,13.0,0.0,2014,9,1.1494252873563218,19 days 06:22:00.000000000,19.26527777777778
629,A800099,2019-07-16 11:52:00,Public Assist,Normal,Other,Unknown,1.0,Cold Water,dark,2019-07-20 09:55:00,2018-07-16 00:00:00,Unknown,1.0,1.0,2019,7,1.2195121951219512,3 days 22:03:00.000000000,3.91875
630,A758216,2017-09-12 18:57:00,Stray,Normal,Cat,Intact Female,0.25,Domestic Shorthair Mix,medium,2017-09-17 18:06:00,2017-06-12 00:00:00,Spayed Female,0.25,0.0,2017,9,1.1494252873563218,4 days 23:09:00.000000000,4.964583333333334
631,A756195,2017-08-15 15:06:00,Stray,Normal,Dog,Intact Male,0.25,Great Pyrenees Mix,light,2017-08-15 15:07:00,2017-05-15 00:00:00,Intact Male,0.25,0.0,2017,8,1.2345679012345678,0 days 00:01:00.000000000,0.0006944444444444446
632,A739429,2016-12-03 09:36:00,Stray,Other,Dog,Intact Female,5.0,Pit Bull Mix,dark,2016-12-06 13:10:00,2010-12-06 00:00:00,Intact Female,6.0,0.0,2016,12,1.25,3 days 03:34:00.000000000,3.1486111111111112
633,A722351,2016-03-15 11:33:00,Stray,Normal,Dog,Neutered Male,3.0,Chihuahua Shorthair Mix,dark,2016-03-19 15:39:00,2013-03-15 00:00:00,Neutered Male,3.0,0.0,2016,3,1.3157894736842104,4 days 04:06:00.000000000,4.170833333333333
634,A725878,2016-05-03 15:40:00,Stray,Normal,Cat,Spayed Female,2.0,Domestic Shorthair Mix,dark,2016-05-06 10:49:00,2014-05-03 00:00:00,Spayed Female,2.0,0.0,2016,5,1.0416666666666665,2 days 19:09:00.000000000,2.797916666666667
635,A778165,2018-08-09 13:34:00,Stray,Nursing,Cat,Unknown,0.038461538461538464,Domestic Medium Hair Mix,light,2018-08-09 17:38:00,2018-07-25 00:00:00,Unknown,0.038461538461538464,0.0,2018,8,1.2345679012345678,0 days 04:04:00.000000000,0.16944444444444445
636,A809800,2019-12-01 16:01:00,Stray,Normal,Dog,Intact Male,1.0,Dachshund/Chihuahua Shorthair,dark,2019-12-06 18:14:00,2018-12-01 00:00:00,Neutered Male,1.0,0.0,2019,12,1.25,5 days 02:13:00.000000000,5.092361111111111
637,A773269,2018-05-29 17:40:00,Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever Mix,light,2018-06-04 18:37:00,2017-05-29 00:00:00,Spayed Female,1.0,0.0,2018,5,1.0416666666666665,6 days 00:57:00.000000000,6.039583333333334
638,A772039,2018-05-13 23:45:00,Public Assist,Normal,Dog,Intact Female,2.0,Pit Bull Mix,medium,2018-05-15 18:42:00,2016-05-13 00:00:00,Intact Female,2.0,0.0,2018,5,1.0416666666666665,1 days 18:57:00.000000000,1.7895833333333333
639,A693035,2014-11-30 16:44:00,Stray,Normal,Dog,Intact Female,5.0,Beagle Mix,light,2014-12-06 17:33:00,2009-11-30 00:00:00,Spayed Female,5.0,0.0,2014,11,1.098901098901099,6 days 00:49:00.000000000,6.034027777777778
640,A770430,2019-03-16 18:13:00,Stray,Normal,Dog,Intact Male,1.0,German Shepherd/Labrador Retriever,dark,2019-03-30 14:47:00,2018-01-19 00:00:00,Neutered Male,1.0,0.0,2019,3,1.3157894736842104,13 days 20:34:00.000000000,13.856944444444444
641,A764390,2017-12-29 11:30:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Pit Bull Mix,light,2018-01-03 21:12:00,2017-10-19 00:00:00,Spayed Female,0.16666666666666666,0.0,2017,12,1.25,5 days 09:42:00.000000000,5.404166666666667
642,A787117,2019-01-07 19:13:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,dark,2019-01-14 17:39:00,2018-11-14 00:00:00,Intact Female,0.08333333333333333,0.0,2019,1,1.694915254237288,6 days 22:26:00.000000000,6.934722222222222
643,A786286,2018-12-21 12:19:00,Owner Surrender,Normal,Dog,Spayed Female,2.0,Australian Shepherd Mix,dark,2018-12-27 12:16:00,2016-12-21 00:00:00,Spayed Female,2.0,0.0,2018,12,1.25,5 days 23:57:00.000000000,5.997916666666668
644,A743577,2017-02-12 23:45:00,Public Assist,Normal,Dog,Intact Female,2.0,German Shepherd Mix,medium,2017-02-20 13:48:00,2015-02-13 00:00:00,Intact Female,2.0,0.0,2017,2,1.5151515151515151,7 days 14:03:00.000000000,7.585416666666666
645,A679692,2014-08-05 18:45:00,Owner Surrender,Normal,Cat,Spayed Female,2.0,Domestic Shorthair Mix,dark,2014-08-06 15:52:00,2012-05-24 00:00:00,Spayed Female,2.0,0.0,2014,8,1.2345679012345678,0 days 21:07:00.000000000,0.8798611111111111
646,A757137,2017-08-30 14:45:00,Stray,Injured,Cat,Intact Female,0.16666666666666666,Domestic Medium Hair Mix,medium,2017-08-30 15:25:00,2017-06-15 00:00:00,Intact Female,0.16666666666666666,1.0,2017,8,1.2345679012345678,0 days 00:40:00.000000000,0.027777777777777776
647,A774816,2018-06-20 16:23:00,Owner Surrender,Normal,Cat,Spayed Female,1.0,Domestic Shorthair Mix,medium,2018-07-05 19:01:00,2016-12-20 00:00:00,Spayed Female,1.0,0.0,2018,6,0.8928571428571428,15 days 02:38:00.000000000,15.109722222222222
648,A750697,2017-05-31 12:08:00,Public Assist,Normal,Dog,Neutered Male,2.0,Maltese/Toy Poodle,light,2017-06-09 19:17:00,2015-05-30 00:00:00,Neutered Male,2.0,0.0,2017,5,1.0416666666666665,9 days 07:09:00.000000000,9.297916666666667
649,A767103,2018-02-23 15:11:00,Owner Surrender,Normal,Cat,Intact Female,2.0,Siamese,medium,2018-02-27 15:03:00,2016-02-23 00:00:00,Spayed Female,2.0,0.0,2018,2,1.5151515151515151,3 days 23:52:00.000000000,3.9944444444444445
650,A734163,2016-09-02 12:22:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Medium Hair Mix,light,2016-09-28 08:37:00,2016-07-18 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,9,1.1494252873563218,25 days 20:15:00.000000000,25.84375
651,A727057,2016-05-17 16:43:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,dark,2016-07-09 20:29:00,2016-04-10 00:00:00,Spayed Female,0.16666666666666666,0.0,2016,5,1.0416666666666665,53 days 03:46:00.000000000,53.15694444444444
652,A700946,2015-04-21 15:56:00,Stray,Normal,Dog,Intact Male,1.0,Chihuahua Shorthair/Rat Terrier,Tricolor,2015-05-04 13:14:00,2014-04-21 00:00:00,Neutered Male,1.0,0.0,2015,4,1.5873015873015872,12 days 21:18:00.000000000,12.8875
653,A803915,2019-09-08 13:11:00,Owner Surrender,Normal,Dog,Intact Male,3.0,Australian Cattle Dog,dark,2019-11-07 00:00:00,2016-09-08 00:00:00,Intact Male,3.0,0.0,2019,9,1.1494252873563218,59 days 10:49:00.000000000,59.450694444444444
654,A755276,2017-07-31 18:01:00,Stray,Normal,Dog,Intact Female,7.0,Pomeranian Mix,medium,2017-08-02 11:22:00,2010-08-01 00:00:00,Intact Female,7.0,0.0,2017,7,1.2195121951219512,1 days 17:21:00.000000000,1.7229166666666667
655,A711186,2018-10-27 14:42:00,Owner Surrender,Normal,Dog,Neutered Male,10.0,Rat Terrier/Chihuahua Shorthair,light,2018-12-04 11:39:00,2008-09-04 00:00:00,Neutered Male,10.0,0.0,2018,10,0.9345794392523363,37 days 20:57:00.000000000,37.87291666666667
656,A778676,2018-08-18 16:29:00,Stray,Normal,Cat,Spayed Female,0.25,Domestic Shorthair Mix,dark,2018-08-22 14:14:00,2018-05-18 00:00:00,Spayed Female,0.25,0.0,2018,8,1.2345679012345678,3 days 21:45:00.000000000,3.90625
657,A725497,2016-04-29 16:30:00,Stray,Normal,Dog,Spayed Female,7.0,Labrador Retriever Mix,dark,2016-05-10 11:45:00,2009-04-30 00:00:00,Spayed Female,7.0,0.0,2016,4,1.5873015873015872,10 days 19:15:00.000000000,10.802083333333334
658,A607884,2014-11-13 15:45:00,Owner Surrender,Normal,Dog,Spayed Female,8.0,Border Collie Mix,dark,2014-11-16 16:21:00,2006-08-18 00:00:00,Spayed Female,8.0,0.0,2014,11,1.098901098901099,3 days 00:36:00.000000000,3.0250000000000004
659,A686049,2014-08-15 18:48:00,Wildlife,Normal,Other,Unknown,1.0,Bat Mix,dark,2014-08-16 08:43:00,2013-08-15 00:00:00,Unknown,1.0,1.0,2014,8,1.2345679012345678,0 days 13:55:00.000000000,0.5798611111111112
660,A741561,2017-01-03 18:23:00,Stray,Normal,Dog,Intact Male,1.0,German Shepherd Mix,light,2017-01-05 11:56:00,2016-01-03 00:00:00,Intact Male,1.0,0.0,2017,1,1.694915254237288,1 days 17:33:00.000000000,1.73125
661,A699139,2015-03-23 11:44:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,dark,2015-05-12 13:59:00,2015-02-23 00:00:00,Neutered Male,0.16666666666666666,0.0,2015,3,1.3157894736842104,50 days 02:15:00.000000000,50.09375
662,A721866,2016-03-06 11:41:00,Owner Surrender,Normal,Dog,Intact Female,0.08333333333333333,Australian Cattle Dog Mix,medium,2016-03-08 16:36:00,2016-01-06 00:00:00,Spayed Female,0.16666666666666666,0.0,2016,3,1.3157894736842104,2 days 04:55:00.000000000,2.204861111111111
663,A757096,2017-08-29 16:44:00,Owner Surrender,Normal,Dog,Intact Male,0.08333333333333333,Chihuahua Shorthair Mix,dark,2017-09-01 12:44:00,2017-06-29 00:00:00,Neutered Male,0.16666666666666666,0.0,2017,8,1.2345679012345678,2 days 20:00:00.000000000,2.8333333333333335
664,A746654,2017-04-06 11:40:00,Stray,Normal,Dog,Neutered Male,3.0,Dachshund Mix,medium,2017-04-10 17:38:00,2014-04-06 00:00:00,Neutered Male,3.0,0.0,2017,4,1.5873015873015872,4 days 05:58:00.000000000,4.248611111111111
665,A796489,2019-06-02 12:20:00,Owner Surrender,Normal,Dog,Spayed Female,11.0,Doberman Pinsch,dark,2019-06-08 17:52:00,2008-02-02 00:00:00,Spayed Female,11.0,0.0,2019,6,0.8928571428571428,6 days 05:32:00.000000000,6.230555555555555
666,A695129,2015-01-09 14:31:00,Stray,Normal,Cat,Intact Male,2.0,Domestic Shorthair Mix,dark,2015-01-10 09:00:00,2013-01-09 00:00:00,Intact Male,2.0,0.0,2015,1,1.694915254237288,0 days 18:29:00.000000000,0.7701388888888889
667,A632131,2016-12-11 12:46:00,Owner Surrender,Normal,Dog,Spayed Female,4.0,Beagle Mix,medium,2017-05-24 09:17:00,2012-05-12 00:00:00,Spayed Female,5.0,0.0,2016,12,1.25,163 days 20:31:00.000000000,163.85486111111112
668,A610074,2016-05-03 12:17:00,Owner Surrender,Normal,Cat,Spayed Female,5.0,Siamese Mix,medium,2016-06-28 15:18:00,2011-05-03 00:00:00,Spayed Female,5.0,0.0,2016,5,1.0416666666666665,56 days 03:01:00.000000000,56.12569444444444
669,A801368,2019-08-03 11:59:00,Owner Surrender,Normal,Cat,Spayed Female,7.0,Domestic Medium Hair Mix,medium,2019-09-21 12:51:00,2012-08-03 00:00:00,Spayed Female,7.0,0.0,2019,8,1.2345679012345678,49 days 00:52:00.000000000,49.03611111111111
670,A792996,2019-04-18 10:52:00,Stray,Normal,Dog,Intact Female,0.038461538461538464,Anatol Shepherd/German Shepherd,medium,2019-04-18 13:37:00,2019-03-30 00:00:00,Intact Female,0.038461538461538464,0.0,2019,4,1.5873015873015872,0 days 02:45:00.000000000,0.11458333333333333
671,A773747,2018-11-14 19:44:00,Public Assist,Normal,Dog,Neutered Male,3.0,Boxer Mix,medium,2018-11-25 12:30:00,2015-06-05 00:00:00,Neutered Male,3.0,0.0,2018,11,1.098901098901099,10 days 16:46:00.000000000,10.698611111111111
672,A722986,2016-03-24 17:11:00,Wildlife,Normal,Other,Unknown,2.0,Bat Mix,dark,2016-03-24 17:18:00,2014-03-24 00:00:00,Unknown,2.0,1.0,2016,3,1.3157894736842104,0 days 00:07:00.000000000,0.004861111111111111
673,A710333,2015-08-21 16:13:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,dark,2015-09-21 15:54:00,2015-07-06 00:00:00,Intact Female,0.16666666666666666,0.0,2015,8,1.2345679012345678,30 days 23:41:00.000000000,30.986805555555556
674,A780158,2018-09-10 13:52:00,Stray,Normal,Cat,Spayed Female,0.5,Domestic Shorthair Mix,dark,2018-09-14 17:00:00,2018-03-10 00:00:00,Spayed Female,0.5,0.0,2018,9,1.1494252873563218,4 days 03:08:00.000000000,4.1305555555555555
675,A777309,2018-07-26 16:24:00,Stray,Normal,Dog,Neutered Male,10.0,Doberman Pinsch Mix,dark,2018-08-05 14:08:00,2008-07-26 00:00:00,Neutered Male,10.0,0.0,2018,7,1.2195121951219512,9 days 21:44:00.000000000,9.905555555555555
676,A791490,2019-03-26 12:59:00,Stray,Normal,Dog,Intact Female,1.0,Pit Bull Mix,dark,2019-04-04 21:16:00,2017-09-26 00:00:00,Spayed Female,1.0,0.0,2019,3,1.3157894736842104,9 days 08:17:00.000000000,9.345138888888888
677,A807372,2019-10-24 11:41:00,Owner Surrender,Normal,Dog,Neutered Male,8.0,Dachshund/Chihuahua Shorthair,medium,2019-10-25 13:00:00,2011-10-24 00:00:00,Neutered Male,8.0,0.0,2019,10,0.9345794392523363,1 days 01:19:00.000000000,1.054861111111111
678,A753879,2017-07-12 09:09:00,Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair Mix,dark,2017-08-08 18:45:00,2015-07-12 00:00:00,Spayed Female,2.0,0.0,2017,7,1.2195121951219512,27 days 09:36:00.000000000,27.4
679,A729250,2016-06-15 11:44:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,light,2016-06-28 00:00:00,2016-04-15 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,6,0.8928571428571428,12 days 12:16:00.000000000,12.511111111111111
680,A738671,2016-11-19 11:17:00,Stray,Normal,Cat,Intact Female,0.5833333333333334,Domestic Shorthair Mix,dark,2016-11-20 11:20:00,2016-04-07 00:00:00,Intact Female,0.5833333333333334,0.0,2016,11,1.098901098901099,1 days 00:03:00.000000000,1.0020833333333334
681,A763383,2017-12-08 19:10:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2017-12-12 15:55:00,2017-10-08 00:00:00,Neutered Male,0.16666666666666666,0.0,2017,12,1.25,3 days 20:45:00.000000000,3.8645833333333335
682,A704726,2015-06-08 12:37:00,Stray,Normal,Dog,Spayed Female,8.0,Border Collie Mix,dark,2015-07-05 13:59:00,2007-06-08 00:00:00,Spayed Female,8.0,0.0,2015,6,0.8928571428571428,27 days 01:22:00.000000000,27.056944444444444
683,A739765,2016-12-06 21:18:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Great Pyrenees Mix,light,2016-12-13 11:29:00,2016-09-20 00:00:00,Intact Female,0.16666666666666666,0.0,2016,12,1.25,6 days 14:11:00.000000000,6.590972222222222
684,A806685,2019-10-14 13:15:00,Stray,Normal,Cat,Intact Male,0.057692307692307696,Domestic Shorthair,medium,2019-10-14 16:40:00,2019-09-22 00:00:00,Intact Male,0.057692307692307696,0.0,2019,10,0.9345794392523363,0 days 03:25:00.000000000,0.1423611111111111
685,A795097,2019-05-16 10:53:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,medium,2019-06-11 16:35:00,2019-04-08 00:00:00,Spayed Female,0.16666666666666666,0.0,2019,5,1.0416666666666665,26 days 05:42:00.000000000,26.2375
686,A794129,2019-05-04 12:13:00,Stray,Normal,Dog,Intact Female,2.0,German Shepherd Mix,dark,2019-05-06 13:51:00,2017-05-04 00:00:00,Intact Female,2.0,0.0,2019,5,1.0416666666666665,2 days 01:38:00.000000000,2.0680555555555555
687,A747592,2017-04-21 18:31:00,Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair Mix,medium,2017-04-25 00:00:00,2016-04-21 00:00:00,Neutered Male,1.0,0.0,2017,4,1.5873015873015872,3 days 05:29:00.000000000,3.2284722222222224
688,A788550,2019-02-04 14:34:00,Stray,Normal,Dog,Intact Female,4.0,Shih Tzu Mix,dark,2019-02-08 11:47:00,2015-02-04 00:00:00,Intact Female,4.0,0.0,2019,2,1.5151515151515151,3 days 21:13:00.000000000,3.884027777777778
689,A770005,2018-04-14 11:05:00,Stray,Normal,Cat,Unknown,1.0,Domestic Shorthair Mix,dark,2018-04-18 00:00:00,2017-04-14 00:00:00,Unknown,1.0,0.0,2018,4,1.5873015873015872,3 days 12:55:00.000000000,3.5381944444444446
690,A695969,2015-06-07 17:11:00,Owner Surrender,Normal,Cat,Spayed Female,1.0,Domestic Shorthair Mix,dark,2015-06-27 14:07:00,2014-01-26 00:00:00,Spayed Female,1.0,0.0,2015,6,0.8928571428571428,19 days 20:56:00.000000000,19.872222222222224
691,A686235,2014-08-18 18:54:00,Owner Surrender,Normal,Cat,Neutered Male,2.0,Domestic Shorthair Mix,dark,2014-08-31 13:57:00,2012-08-18 00:00:00,Neutered Male,2.0,0.0,2014,8,1.2345679012345678,12 days 19:03:00.000000000,12.79375
692,A752534,2017-06-23 15:05:00,Wildlife,Sick,Other,Unknown,2.0,Raccoon Mix,dark,2017-06-23 15:44:00,2015-06-23 00:00:00,Unknown,2.0,1.0,2017,6,0.8928571428571428,0 days 00:39:00.000000000,0.027083333333333334
693,A727655,2016-05-24 12:57:00,Owner Surrender,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,medium,2016-06-07 13:53:00,2015-05-24 00:00:00,Spayed Female,1.0,0.0,2016,5,1.0416666666666665,14 days 00:56:00.000000000,14.03888888888889
694,A684923,2014-07-30 14:04:00,Stray,Normal,Cat,Intact Male,0.3333333333333333,Domestic Shorthair Mix,light,2014-07-31 09:00:00,2014-03-02 00:00:00,Intact Male,0.3333333333333333,0.0,2014,7,1.2195121951219512,0 days 18:56:00.000000000,0.7888888888888889
695,A731276,2016-07-19 15:44:00,Stray,Normal,Dog,Intact Male,1.0,Labrador Retriever/Pit Bull,dark,2016-07-25 11:47:00,2015-07-19 00:00:00,Neutered Male,1.0,0.0,2016,7,1.2195121951219512,5 days 20:03:00.000000000,5.835416666666667
696,A762471,2017-11-21 09:42:00,Stray,Normal,Dog,Intact Male,1.0,Cavalier Span/Chihuahua Shorthair,light,2017-11-26 19:09:00,2016-05-21 00:00:00,Neutered Male,1.0,0.0,2017,11,1.098901098901099,5 days 09:27:00.000000000,5.39375
697,A462580,2014-12-06 15:32:00,Public Assist,Normal,Dog,Neutered Male,11.0,Pit Bull,dark,2015-12-30 10:27:00,2004-10-01 00:00:00,Neutered Male,10.0,0.0,2015,12,1.25,388 days 18:55:00.000000000,388.78819444444446
698,A790693,2019-03-14 14:30:00,Owner Surrender,Normal,Dog,Intact Male,0.08333333333333333,Rhod Ridgeback/Great Dane,dark,2019-03-16 17:07:00,2019-01-14 00:00:00,Neutered Male,0.08333333333333333,0.0,2019,3,1.3157894736842104,2 days 02:37:00.000000000,2.109027777777778
699,A713637,2015-10-10 08:56:00,Stray,Injured,Cat,Spayed Female,2.0,Siamese Mix,light,2015-10-11 09:42:00,2013-10-10 00:00:00,Spayed Female,2.0,1.0,2015,10,0.9345794392523363,1 days 00:46:00.000000000,1.0319444444444446
700,A796567,2019-06-03 11:17:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair Mix,light,2019-06-09 17:25:00,2019-03-27 00:00:00,Neutered Male,0.16666666666666666,0.0,2019,6,0.8928571428571428,6 days 06:08:00.000000000,6.2555555555555555
701,A713230,2015-10-04 13:35:00,Wildlife,Injured,Other,Unknown,0.5,Opossum,dark,2015-10-04 13:57:00,2015-04-04 00:00:00,Unknown,0.5,1.0,2015,10,0.9345794392523363,0 days 00:22:00.000000000,0.015277777777777777
702,A680861,2014-06-09 11:40:00,Stray,Normal,Bird,Unknown,0.038461538461538464,Duck,light,2014-06-10 00:00:00,2014-05-25 00:00:00,Unknown,0.038461538461538464,0.0,2014,6,0.8928571428571428,0 days 12:20:00.000000000,0.5138888888888888
703,A684513,2014-07-24 17:25:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2014-08-19 18:41:00,2014-06-08 00:00:00,Neutered Male,0.16666666666666666,0.0,2014,7,1.2195121951219512,26 days 01:16:00.000000000,26.052777777777777
704,A777185,2018-07-24 15:17:00,Owner Surrender,Normal,Dog,Neutered Male,4.0,Belgian Malinois/Labrador Retriever,dark,2018-07-29 12:41:00,2014-07-24 00:00:00,Neutered Male,4.0,0.0,2018,7,1.2195121951219512,4 days 21:24:00.000000000,4.891666666666667
705,A799879,2019-07-13 11:10:00,Owner Surrender,Normal,Dog,Intact Female,0.08333333333333333,Yorkshire Terrier Mix,dark,2019-07-13 14:34:00,2019-05-13 00:00:00,Intact Female,0.08333333333333333,0.0,2019,7,1.2195121951219512,0 days 03:24:00.000000000,0.14166666666666666
706,A561188,2016-01-02 19:45:00,Stray,Normal,Cat,Spayed Female,10.0,Domestic Shorthair Mix,dark,2016-01-06 18:20:00,2005-11-23 00:00:00,Spayed Female,10.0,0.0,2016,1,1.694915254237288,3 days 22:35:00.000000000,3.9409722222222223
707,A771371,2018-05-04 06:41:00,Public Assist,Normal,Cat,Spayed Female,7.0,Siamese Mix,dark,2018-05-07 12:55:00,2011-05-04 00:00:00,Spayed Female,7.0,0.0,2018,5,1.0416666666666665,3 days 06:14:00.000000000,3.2597222222222224
708,A718905,2016-01-09 11:26:00,Owner Surrender,Normal,Cat,Intact Female,0.4166666666666667,Domestic Shorthair Mix,medium,2016-01-18 14:34:00,2015-07-21 00:00:00,Spayed Female,0.4166666666666667,0.0,2016,1,1.694915254237288,9 days 03:08:00.000000000,9.130555555555556
709,A704112,2015-06-01 16:05:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,dark,2015-06-05 14:25:00,2015-04-16 00:00:00,Intact Female,0.08333333333333333,0.0,2015,6,0.8928571428571428,3 days 22:20:00.000000000,3.9305555555555554
710,A740348,2016-12-15 16:56:00,Owner Surrender,Normal,Dog,Intact Male,0.16666666666666666,Chihuahua Shorthair Mix,medium,2016-12-18 18:16:00,2016-09-15 00:00:00,Neutered Male,0.25,0.0,2016,12,1.25,3 days 01:20:00.000000000,3.0555555555555554
