AnimalID,DateTime_Intake,IntakeType,IntakeCondition,AnimalType_Intake,SexuponIntake,AgeuponIntake,Breed_Intake,Color_Intake,DateTime_Outcome,DateofBirth,SexuponOutcome,AgeuponOutcome,Result,year,month
A677984,2014-05-02 11:32:00,Public Assist,Normal,Dog,Intact Female,2.0,American Pit Bull Terrier Mix,dark,2014-08-04 16:36:00,2012-05-02 00:00:00,Spayed Female,2.0,0.0,2014,5
A797349,2019-06-12 13:21:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,medium,2019-06-19 18:25:00,2019-05-02 00:00:00,Spayed Female,0.08333333333333333,0.0,2019,6
A675416,2014-03-27 12:12:00,Owner Surrender,Normal,Dog,Spayed Female,1.0,West Highland/Chihuahua Shorthair,light,2014-04-01 13:22:00,2013-03-27 00:00:00,Spayed Female,1.0,0.0,2014,3
A797914,2019-06-19 12:56:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,dark,2019-06-23 16:57:00,2019-05-12 00:00:00,Intact Female,0.08333333333333333,0.0,2019,6
A757259,2017-09-01 07:57:00,Public Assist,Normal,Dog,Intact Male,1.0,Pit Bull Mix,dark,2017-09-28 09:45:00,2016-09-01 00:00:00,Intact Male,1.0,0.0,2017,9
A671158,2014-08-24 16:43:00,Stray,Normal,Dog,Neutered Male,1.0,Black Mouth Cur Mix,dark,2014-08-26 13:34:00,2013-06-19 00:00:00,Neutered Male,1.0,0.0,2014,8
A810200,2019-12-09 10:35:00,Stray,Normal,Dog,Intact Female,2.0,Border Terrier,light,2019-12-13 15:26:00,2017-12-09 00:00:00,Spayed Female,2.0,0.0,2019,12
A756237,2017-08-16 12:29:00,Owner Surrender,Normal,Dog,Intact Male,7.0,Chihuahua Shorthair Mix,dark,2017-09-02 18:30:00,2010-08-16 00:00:00,Neutered Male,7.0,0.0,2017,8
A775481,2018-06-30 17:00:00,Stray,Normal,Dog,Intact Female,1.0,Siberian Husky Mix,dark,2018-07-11 17:21:00,2017-06-30 00:00:00,Spayed Female,1.0,0.0,2018,6
A765850,2018-08-22 12:44:00,Owner Surrender,Normal,Dog,Neutered Male,0.6666666666666666,Dalmatian/Pit Bull,light,2018-08-22 18:10:00,2017-12-20 00:00:00,Neutered Male,0.6666666666666666,0.0,2018,8
A786384,2018-12-23 11:20:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,Australian Shepherd Mix,dark,2019-01-19 16:15:00,2018-11-13 00:00:00,Spayed Female,0.16666666666666666,0.0,2018,12
A765609,2018-01-23 13:25:00,Stray,Injured,Dog,Intact Male,3.0,Australian Cattle Dog Mix,medium,2018-01-29 15:53:00,2015-01-23 00:00:00,Neutered Male,3.0,0.0,2018,1
A694897,2015-01-06 11:35:00,Stray,Nursing,Dog,Intact Female,0.038461538461538464,Pit Bull Mix,dark,2015-01-08 12:38:00,2014-12-22 00:00:00,Intact Female,0.038461538461538464,0.0,2015,1
A744663,2017-03-05 12:44:00,Stray,Normal,Cat,Intact Male,1.0,Domestic Shorthair Mix,light,2017-03-06 09:00:00,2016-03-05 00:00:00,Neutered Male,1.0,0.0,2017,3
A695636,2015-01-19 15:37:00,Owner Surrender,Normal,Dog,Intact Female,0.07692307692307693,Border Collie Mix,dark,2015-02-18 06:51:00,2014-12-22 00:00:00,Spayed Female,0.08333333333333333,0.0,2015,1
A685585,2014-08-09 14:48:00,Owner Surrender,Sick,Dog,Intact Female,0.5833333333333334,Siberian Husky,dark,2014-08-12 11:29:00,2013-12-09 00:00:00,Spayed Female,0.6666666666666666,0.0,2014,8
A785267,2018-11-29 16:05:00,Owner Surrender,Normal,Cat,Spayed Female,4.0,Domestic Shorthair Mix,dark,2018-12-15 16:01:00,2014-11-29 00:00:00,Spayed Female,4.0,0.0,2018,11
A739645,2016-12-10 11:42:00,Public Assist,Normal,Dog,Intact Female,2.0,Pit Bull Mix,medium,2016-12-17 12:08:00,2014-12-05 00:00:00,Intact Female,2.0,0.0,2016,12
A789561,2019-02-23 18:20:00,Stray,Normal,Dog,Intact Male,2.0,German Shepherd,dark,2019-03-01 19:04:00,2017-02-23 00:00:00,Neutered Male,2.0,0.0,2019,2
A751379,2017-06-07 12:18:00,Stray,Normal,Dog,Intact Female,1.0,Pit Bull Mix,dark,2017-06-14 17:30:00,2015-12-07 00:00:00,Spayed Female,1.0,0.0,2017,6
A804447,2019-09-14 16:38:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,dark,2019-10-20 17:35:00,2019-06-29 00:00:00,Neutered Male,0.25,0.0,2019,9
A763591,2017-12-11 14:11:00,Stray,Normal,Dog,Intact Female,1.0,Staffordshire Mix,medium,2018-08-19 15:28:00,2016-12-11 00:00:00,Spayed Female,1.0,0.0,2017,12
A703960,2015-05-30 18:41:00,Stray,Nursing,Cat,Unknown,0.00821917808219178,Domestic Shorthair Mix,dark,2015-05-30 18:42:00,2015-05-27 00:00:00,Unknown,0.00821917808219178,0.0,2015,5
A683076,2014-07-06 16:41:00,Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,light,2014-07-11 15:35:00,2013-07-06 00:00:00,Intact Female,1.0,0.0,2014,7
A756507,2017-08-21 11:01:00,Owner Surrender,Normal,Other,Intact Male,0.4166666666666667,Rabbit Sh Mix,medium,2017-08-24 18:17:00,2017-03-21 00:00:00,Intact Male,0.4166666666666667,0.0,2017,8
A758330,2017-09-14 11:54:00,Owner Surrender,Normal,Other,Intact Female,0.4166666666666667,Guinea Pig Mix,light,2017-09-14 15:37:00,2017-04-14 00:00:00,Intact Female,0.4166666666666667,0.0,2017,9
A807992,2019-11-02 16:25:00,Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair,medium,2019-11-10 09:02:00,2017-11-02 00:00:00,Intact Female,2.0,1.0,2019,11
A790714,2019-03-15 11:07:00,Stray,Normal,Dog,Intact Female,1.0,Alaskan Husky Mix,light,2019-03-19 16:23:00,2018-03-15 00:00:00,Spayed Female,1.0,0.0,2019,3
A751859,2017-10-09 12:05:00,Owner Surrender,Normal,Cat,Spayed Female,0.4166666666666667,Domestic Shorthair Mix,medium,2017-10-12 13:35:00,2017-04-27 00:00:00,Spayed Female,0.4166666666666667,0.0,2017,10
A780947,2018-09-22 14:07:00,Stray,Normal,Dog,Intact Male,2.0,Wire Hair Fox Terrier Mix,Tricolor,2018-09-26 16:53:00,2016-09-22 00:00:00,Neutered Male,2.0,0.0,2018,9
A793067,2019-07-12 17:21:00,Public Assist,Normal,Dog,Intact Male,2.0,German Shepherd,dark,2019-07-19 18:34:00,2017-04-19 00:00:00,Intact Male,2.0,0.0,2019,7
A716491,2015-11-19 22:38:00,Stray,Normal,Dog,Intact Male,4.0,Australian Cattle Dog Mix,medium,2015-11-28 17:10:00,2011-11-19 00:00:00,Neutered Male,4.0,0.0,2015,11
A667990,2013-11-26 11:12:00,Stray,Normal,Dog,Intact Female,2.0,Pit Bull Mix,dark,2014-01-27 16:17:00,2011-11-26 00:00:00,Spayed Female,2.0,0.0,2013,11
A667336,2013-11-16 12:37:00,Stray,Normal,Dog,Intact Female,2.0,Chihuahua Shorthair Mix,light,2013-12-04 12:04:00,2011-11-16 00:00:00,Spayed Female,2.0,0.0,2013,11
A800022,2019-07-15 13:41:00,Stray,Normal,Cat,Unknown,1.0,Domestic Medium Hair,medium,2019-07-19 11:54:00,2018-07-15 00:00:00,Unknown,1.0,0.0,2019,7
A679330,2014-05-27 16:04:00,Owner Surrender,Normal,Dog,Intact Male,0.5833333333333334,Pit Bull Mix,light,2014-06-18 12:49:00,2013-10-19 00:00:00,Neutered Male,0.5833333333333334,0.0,2014,5
A714028,2015-10-17 09:39:00,Owner Surrender,Normal,Cat,Neutered Male,5.0,Domestic Shorthair Mix,medium,2016-09-21 13:39:00,2010-10-10 00:00:00,Neutered Male,5.0,0.0,2015,10
A723818,2016-04-07 13:11:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,light,2016-05-14 19:07:00,2016-03-07 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,4
A746553,2017-04-04 17:15:00,Stray,Normal,Cat,Intact Female,0.019230769230769232,Domestic Shorthair Mix,dark,2017-04-04 17:16:00,2017-03-28 00:00:00,Intact Female,0.019230769230769232,0.0,2017,4
A808522,2019-11-10 12:08:00,Stray,Normal,Cat,Intact Female,4.0,Domestic Shorthair,dark,2019-11-14 12:23:00,2015-11-10 00:00:00,Intact Female,4.0,0.0,2019,11
A689617,2014-10-07 11:12:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair Mix,dark,2014-10-12 12:24:00,2014-07-23 00:00:00,Neutered Male,0.16666666666666666,0.0,2014,10
A674654,2014-03-16 13:55:00,Wildlife,Sick,Other,Unknown,1.0,Raccoon Mix,dark,2014-03-16 15:17:00,2013-03-16 00:00:00,Unknown,1.0,1.0,2014,3
A732994,2017-10-17 11:15:00,Stray,Normal,Cat,Intact Female,2.0,Domestic Shorthair Mix,medium,2017-10-19 13:04:00,2015-05-03 00:00:00,Intact Female,2.0,0.0,2017,10
A713214,2015-10-04 11:37:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,dark,2015-10-07 14:22:00,2015-09-04 00:00:00,Intact Male,0.07692307692307693,0.0,2015,10
A753778,2017-07-11 10:52:00,Stray,Normal,Dog,Intact Female,0.08333333333333333,German Shepherd Mix,dark,2017-07-16 18:11:00,2017-05-11 00:00:00,Spayed Female,0.16666666666666666,0.0,2017,7
A731496,2017-08-16 17:45:00,Stray,Normal,Dog,Neutered Male,2.0,Pit Bull Mix,light,2017-08-23 19:02:00,2015-07-23 00:00:00,Neutered Male,2.0,0.0,2017,8
A712880,2015-09-29 13:01:00,Owner Surrender,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair Mix,light,2015-10-07 12:21:00,2015-07-14 00:00:00,Neutered Male,0.16666666666666666,0.0,2015,9
A681260,2014-06-14 12:15:00,Stray,Normal,Cat,Intact Female,0.16666666666666666,Domestic Medium Hair Mix,dark,2014-07-02 16:57:00,2014-04-03 00:00:00,Spayed Female,0.16666666666666666,0.0,2014,6
A669764,2013-12-26 18:32:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever Mix,dark,2014-01-02 11:21:00,2013-10-11 00:00:00,Intact Female,0.16666666666666666,0.0,2013,12
A707936,2015-07-20 13:34:00,Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair Mix,dark,2015-07-21 09:00:00,2014-07-20 00:00:00,Intact Female,1.0,0.0,2015,7
A754515,2017-07-29 14:47:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair Mix,light,2017-07-31 16:37:00,2017-05-09 00:00:00,Intact Male,0.16666666666666666,0.0,2017,7
A678126,2014-05-04 12:09:00,Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair Mix,dark,2014-06-16 12:57:00,2014-04-04 00:00:00,Spayed Female,0.16666666666666666,0.0,2014,5
A785767,2018-12-09 15:08:00,Stray,Normal,Dog,Intact Male,2.0,Alaskan Husky Mix,light,2019-01-02 18:30:00,2016-12-09 00:00:00,Neutered Male,2.0,0.0,2018,12
A688062,2014-09-14 08:16:00,Stray,Normal,Dog,Intact Male,0.4166666666666667,Labrador Retriever Mix,dark,2014-09-27 15:09:00,2014-04-14 00:00:00,Neutered Male,0.4166666666666667,0.0,2014,9
A708141,2017-10-10 13:49:00,Stray,Normal,Dog,Spayed Female,4.0,Chinese Sharpei Mix,medium,2017-10-10 16:20:00,2013-07-23 00:00:00,Spayed Female,4.0,0.0,2017,10
A754917,2017-10-06 13:46:00,Owner Surrender,Normal,Other,Neutered Male,0.5,Rabbit Sh Mix,dark,2017-11-12 12:53:00,2017-03-26 00:00:00,Neutered Male,0.5833333333333334,0.0,2017,10
A796696,2019-06-04 13:26:00,Public Assist,Normal,Dog,Intact Male,3.0,Lhasa Apso,light,2019-06-10 14:44:00,2016-06-04 00:00:00,Intact Male,3.0,0.0,2019,6
A796085,2019-05-28 14:46:00,Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,dark,2019-07-07 17:57:00,2019-04-24 00:00:00,Spayed Female,0.16666666666666666,0.0,2019,5
A691114,2014-10-30 11:39:00,Stray,Normal,Dog,Intact Male,0.5,Landseer Mix,dark,2014-11-23 17:42:00,2014-04-30 00:00:00,Neutered Male,0.5,0.0,2014,10
A695441,2015-01-15 16:58:00,Stray,Normal,Dog,Intact Male,2.0,Pit Bull Mix,dark,2015-01-22 17:18:00,2013-01-15 00:00:00,Intact Male,2.0,0.0,2015,1
A706573,2015-06-30 15:39:00,Stray,Normal,Cat,Intact Male,0.038461538461538464,Domestic Shorthair Mix,dark,2015-07-03 13:59:00,2015-06-15 00:00:00,Intact Male,0.038461538461538464,0.0,2015,6
A729208,2016-06-14 17:18:00,Stray,Normal,Cat,Unknown,0.07692307692307693,Domestic Shorthair Mix,medium,2016-06-14 19:57:00,2016-05-14 00:00:00,Unknown,0.07692307692307693,0.0,2016,6
A745323,2017-03-16 11:11:00,Stray,Normal,Dog,Intact Female,2.0,Black Mouth Cur Mix,medium,2017-03-24 16:00:00,2015-03-16 00:00:00,Intact Female,2.0,0.0,2017,3
A741410,2017-05-21 16:13:00,Owner Surrender,Normal,Dog,Spayed Female,8.0,Australian Cattle Dog Mix,dark,2018-06-12 13:10:00,2009-01-01 00:00:00,Spayed Female,9.0,0.0,2017,5
A695204,2015-01-11 04:45:00,Stray,Normal,Dog,Neutered Male,1.0,Rhod Ridgeback Mix,medium,2015-01-26 17:02:00,2014-01-11 00:00:00,Neutered Male,1.0,0.0,2015,1
A666390,2013-10-31 13:03:00,Stray,Normal,Dog,Intact Female,2.0,Pit Bull Mix,dark,2013-10-31 15:43:00,2011-10-31 00:00:00,Intact Female,2.0,0.0,2013,10
A790213,2019-03-06 15:07:00,Stray,Normal,Dog,Intact Female,1.0,German Shepherd/Pointer,dark,2019-03-20 12:59:00,2018-03-06 00:00:00,Spayed Female,1.0,0.0,2019,3
A748245,2017-05-01 11:29:00,Owner Surrender,Normal,Dog,Intact Female,0.08333333333333333,Chihuahua Shorthair Mix,medium,2017-05-03 14:48:00,2017-03-01 00:00:00,Intact Female,0.16666666666666666,0.0,2017,5
A703343,2015-05-23 13:24:00,Stray,Normal,Cat,Unknown,0.019230769230769232,Domestic Shorthair Mix,dark,2015-05-23 15:45:00,2015-05-16 00:00:00,Unknown,0.019230769230769232,0.0,2015,5
A632476,2014-02-15 14:26:00,Stray,Normal,Dog,Spayed Female,3.0,Labrador Retriever Mix,dark,2014-02-16 14:42:00,2010-07-16 00:00:00,Spayed Female,3.0,0.0,2014,2
A736413,2016-10-10 12:20:00,Stray,Normal,Cat,Unknown,0.057692307692307696,Domestic Shorthair Mix,dark,2016-10-10 14:45:00,2016-09-18 00:00:00,Unknown,0.057692307692307696,0.0,2016,10
A703228,2015-05-22 07:17:00,Wildlife,Injured,Other,Unknown,1.0,Opossum Mix,dark,2015-05-26 15:52:00,2014-05-22 00:00:00,Unknown,1.0,0.0,2015,5
A692558,2014-11-22 16:09:00,Stray,Normal,Cat,Intact Male,0.057692307692307696,Domestic Shorthair Mix,dark,2015-01-06 08:14:00,2014-10-29 00:00:00,Neutered Male,0.16666666666666666,0.0,2014,11
A719691,2016-02-13 11:51:00,Stray,Normal,Dog,Neutered Male,6.0,Collie Rough Mix,dark,2016-02-18 11:28:00,2009-02-20 00:00:00,Neutered Male,6.0,0.0,2016,2
A810202,2019-12-09 10:48:00,Owner Surrender,Normal,Dog,Neutered Male,0.08333333333333333,Labrador Retriever,dark,2019-12-12 19:19:00,2019-10-09 00:00:00,Neutered Male,0.16666666666666666,0.0,2019,12
A665256,2013-10-15 17:25:00,Owner Surrender,Sick,Cat,Neutered Male,1.0,Domestic Shorthair Mix,light,2013-10-15 19:02:00,2012-10-15 00:00:00,Neutered Male,1.0,1.0,2013,10
A742508,2017-01-22 17:14:00,Stray,Normal,Dog,Intact Female,1.0,Pit Bull Mix,medium,2017-01-23 13:02:00,2016-01-22 00:00:00,Intact Female,1.0,0.0,2017,1
A668766,2013-12-09 10:57:00,Stray,Normal,Dog,Intact Male,1.0,Newfoundland/Queensland Heeler,dark,2013-12-29 18:33:00,2012-12-09 00:00:00,Neutered Male,1.0,0.0,2013,12
A696218,2015-01-31 11:37:00,Stray,Normal,Cat,Intact Male,0.4166666666666667,Domestic Shorthair Mix,dark,2015-02-06 16:50:00,2014-08-31 00:00:00,Neutered Male,0.4166666666666667,0.0,2015,1
A806012,2019-10-04 18:45:00,Stray,Normal,Cat,Intact Male,0.16666666666666666,Domestic Shorthair,medium,2019-10-10 12:26:00,2019-07-13 00:00:00,Neutered Male,0.16666666666666666,0.0,2019,10
A726487,2016-05-11 12:58:00,Stray,Normal,Dog,Intact Female,0.5833333333333334,Pit Bull Mix,light,2016-05-19 18:29:00,2015-10-11 00:00:00,Spayed Female,0.5833333333333334,0.0,2016,5
A700057,2015-04-07 10:54:00,Stray,Normal,Dog,Intact Female,3.0,Boxer Mix,dark,2015-04-16 13:58:00,2012-04-07 00:00:00,Spayed Female,3.0,0.0,2015,4
A354540,2014-12-11 11:48:00,Owner Surrender,Normal,Cat,Neutered Male,10.0,Domestic Shorthair Mix,dark,2015-01-22 12:07:00,2004-04-28 00:00:00,Neutered Male,10.0,0.0,2014,12
A741273,2016-12-30 12:42:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Medium Hair Mix,dark,2017-01-03 18:56:00,2016-10-30 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,12
A704385,2015-06-04 11:25:00,Stray,Normal,Dog,Spayed Female,6.0,Beagle/Dachshund,dark,2015-06-08 13:49:00,2009-06-04 00:00:00,Spayed Female,6.0,0.0,2015,6
A791128,2019-03-21 15:21:00,Stray,Normal,Dog,Intact Female,1.0,Pit Bull Mix,dark,2019-03-28 18:24:00,2018-03-21 00:00:00,Spayed Female,1.0,0.0,2019,3
A784327,2018-11-14 13:25:00,Owner Surrender,Normal,Cat,Neutered Male,0.5,Domestic Medium Hair Mix,medium,2018-11-19 11:57:00,2018-05-14 00:00:00,Neutered Male,0.5,0.0,2018,11
A741550,2017-01-03 16:49:00,Stray,Normal,Dog,Intact Male,2.0,Rat Terrier Mix,light,2017-01-14 09:22:00,2015-01-03 00:00:00,Intact Male,2.0,1.0,2017,1
A736984,2016-10-20 13:59:00,Stray,Normal,Dog,Intact Female,1.0,Rottweiler Mix,dark,2016-10-29 18:00:00,2015-10-20 00:00:00,Spayed Female,1.0,0.0,2016,10
A800095,2019-07-16 11:52:00,Public Assist,Normal,Other,Unknown,1.0,Cold Water,dark,2019-07-17 12:43:00,2018-07-16 00:00:00,Unknown,1.0,1.0,2019,7
A807473,2019-10-25 13:48:00,Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,dark,2019-10-31 18:55:00,2019-08-25 00:00:00,Spayed Female,0.16666666666666666,0.0,2019,10
A782687,2018-10-19 16:31:00,Stray,Normal,Dog,Intact Female,3.0,Dachshund/Chihuahua Shorthair,medium,2018-10-22 15:41:00,2014-10-22 00:00:00,Intact Female,4.0,0.0,2018,10
A805155,2019-09-23 13:32:00,Owner Surrender,Normal,Cat,Spayed Female,2.0,Domestic Shorthair Mix,dark,2019-10-01 13:10:00,2017-09-23 00:00:00,Spayed Female,2.0,0.0,2019,9
A707685,2015-07-16 11:05:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair Mix,dark,2015-08-21 15:43:00,2015-06-01 00:00:00,Neutered Male,0.16666666666666666,0.0,2015,7
A761451,2017-11-05 09:29:00,Public Assist,Sick,Dog,Intact Female,0.07692307692307693,Border Collie Mix,dark,2017-11-08 07:48:00,2017-10-05 00:00:00,Intact Female,0.07692307692307693,0.0,2017,11
A804731,2019-09-18 11:36:00,Owner Surrender,Normal,Dog,Intact Male,1.0,Pointer Mix,light,2019-09-27 15:43:00,2018-02-18 00:00:00,Intact Male,1.0,0.0,2019,9
A808878,2019-11-15 14:09:00,Stray,Normal,Dog,Intact Female,1.0,Pit Bull,dark,2019-12-03 14:21:00,2018-11-15 00:00:00,Intact Female,1.0,0.0,2019,11
A689155,2014-09-30 11:01:00,Owner Surrender,Normal,Cat,Spayed Female,13.0,Domestic Shorthair Mix,medium,2014-10-19 17:23:00,2001-09-30 00:00:00,Spayed Female,13.0,0.0,2014,9
A800099,2019-07-16 11:52:00,Public Assist,Normal,Other,Unknown,1.0,Cold Water,dark,2019-07-20 09:55:00,2018-07-16 00:00:00,Unknown,1.0,1.0,2019,7
A758216,2017-09-12 18:57:00,Stray,Normal,Cat,Intact Female,0.25,Domestic Shorthair Mix,medium,2017-09-17 18:06:00,2017-06-12 00:00:00,Spayed Female,0.25,0.0,2017,9
A756195,2017-08-15 15:06:00,Stray,Normal,Dog,Intact Male,0.25,Great Pyrenees Mix,light,2017-08-15 15:07:00,2017-05-15 00:00:00,Intact Male,0.25,0.0,2017,8
A739429,2016-12-03 09:36:00,Stray,Other,Dog,Intact Female,5.0,Pit Bull Mix,dark,2016-12-06 13:10:00,2010-12-06 00:00:00,Intact Female,6.0,0.0,2016,12
A722351,2016-03-15 11:33:00,Stray,Normal,Dog,Neutered Male,3.0,Chihuahua Shorthair Mix,dark,2016-03-19 15:39:00,2013-03-15 00:00:00,Neutered Male,3.0,0.0,2016,3
A725878,2016-05-03 15:40:00,Stray,Normal,Cat,Spayed Female,2.0,Domestic Shorthair Mix,dark,2016-05-06 10:49:00,2014-05-03 00:00:00,Spayed Female,2.0,0.0,2016,5
A778165,2018-08-09 13:34:00,Stray,Nursing,Cat,Unknown,0.038461538461538464,Domestic Medium Hair Mix,light,2018-08-09 17:38:00,2018-07-25 00:00:00,Unknown,0.038461538461538464,0.0,2018,8
A809800,2019-12-01 16:01:00,Stray,Normal,Dog,Intact Male,1.0,Dachshund/Chihuahua Shorthair,dark,2019-12-06 18:14:00,2018-12-01 00:00:00,Neutered Male,1.0,0.0,2019,12
A773269,2018-05-29 17:40:00,Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever Mix,light,2018-06-04 18:37:00,2017-05-29 00:00:00,Spayed Female,1.0,0.0,2018,5
A772039,2018-05-13 23:45:00,Public Assist,Normal,Dog,Intact Female,2.0,Pit Bull Mix,medium,2018-05-15 18:42:00,2016-05-13 00:00:00,Intact Female,2.0,0.0,2018,5
A693035,2014-11-30 16:44:00,Stray,Normal,Dog,Intact Female,5.0,Beagle Mix,light,2014-12-06 17:33:00,2009-11-30 00:00:00,Spayed Female,5.0,0.0,2014,11
A770430,2019-03-16 18:13:00,Stray,Normal,Dog,Intact Male,1.0,German Shepherd/Labrador Retriever,dark,2019-03-30 14:47:00,2018-01-19 00:00:00,Neutered Male,1.0,0.0,2019,3
A764390,2017-12-29 11:30:00,Stray,Normal,Dog,Intact Female,0.16666666666666666,Pit Bull Mix,light,2018-01-03 21:12:00,2017-10-19 00:00:00,Spayed Female,0.16666666666666666,0.0,2017,12
A787117,2019-01-07 19:13:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,dark,2019-01-14 17:39:00,2018-11-14 00:00:00,Intact Female,0.08333333333333333,0.0,2019,1
A786286,2018-12-21 12:19:00,Owner Surrender,Normal,Dog,Spayed Female,2.0,Australian Shepherd Mix,dark,2018-12-27 12:16:00,2016-12-21 00:00:00,Spayed Female,2.0,0.0,2018,12
A743577,2017-02-12 23:45:00,Public Assist,Normal,Dog,Intact Female,2.0,German Shepherd Mix,medium,2017-02-20 13:48:00,2015-02-13 00:00:00,Intact Female,2.0,0.0,2017,2
A679692,2014-08-05 18:45:00,Owner Surrender,Normal,Cat,Spayed Female,2.0,Domestic Shorthair Mix,dark,2014-08-06 15:52:00,2012-05-24 00:00:00,Spayed Female,2.0,0.0,2014,8
A757137,2017-08-30 14:45:00,Stray,Injured,Cat,Intact Female,0.16666666666666666,Domestic Medium Hair Mix,medium,2017-08-30 15:25:00,2017-06-15 00:00:00,Intact Female,0.16666666666666666,1.0,2017,8
A774816,2018-06-20 16:23:00,Owner Surrender,Normal,Cat,Spayed Female,1.0,Domestic Shorthair Mix,medium,2018-07-05 19:01:00,2016-12-20 00:00:00,Spayed Female,1.0,0.0,2018,6
A750697,2017-05-31 12:08:00,Public Assist,Normal,Dog,Neutered Male,2.0,Maltese/Toy Poodle,light,2017-06-09 19:17:00,2015-05-30 00:00:00,Neutered Male,2.0,0.0,2017,5
A767103,2018-02-23 15:11:00,Owner Surrender,Normal,Cat,Intact Female,2.0,Siamese,medium,2018-02-27 15:03:00,2016-02-23 00:00:00,Spayed Female,2.0,0.0,2018,2
A734163,2016-09-02 12:22:00,Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Medium Hair Mix,light,2016-09-28 08:37:00,2016-07-18 00:00:00,Neutered Male,0.16666666666666666,0.0,2016,9
A727057,2016-05-17 16:43:00,Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair Mix,dark,2016-07-09 20:29:00,2016-04-10 00:00:00,Spayed Female,0.16666666666666666,0.0,2016,5
A700946,2015-04-21 15:56:00,Stray,Normal,Dog,Intact Male,1.0,Chihuahua Shorthair/Rat Terrier,Tricolor,2015-05-04 13:14:00,2014-04-21 00:00:00,Neutered Male,1.0,0.0,2015,4
A803915,2019-09-08 13:11:00,Owner Surrender,Normal,Dog,Intact Male,3.0,Australian Cattle Dog,dark,2019-11-07 00:00:00,2016-09-08 00:00:00,Intact Male,3.0,0.0,2019,9
A755276,2017-07-31 18:01:00,Stray,Normal,Dog,Intact Female,7.0,Pomeranian Mix,medium,2017-08-02 11:22:00,2010-08-01 00:00:00,Intact Female,7.0,0.0,2017,7
A711186,2018-10-27 14:42:00,Owner Surrender,Normal,Dog,Neutered Male,10.0,Rat Terrier/Chihuahua Shorthair,light,2018-12-04 11:39:00,2008-09-04 00:00:00,Neutered Male,10.0,0.0,2018,10
A778676,2018-08-18 16:29:00,Stray,Normal,Cat,Spayed Female,0.25,Domestic Shorthair Mix,dark,2018-08-22 14:14:00,2018-05-18 00:00:00,Spayed Female,0.25,0.0,2018,8
A725497,2016-04-29 16:30:00,Stray,Normal,Dog,Spayed Female,7.0,Labrador Retriever Mix,dark,2016-05-10 11:45:00,2009-04-30 00:00:00,Spayed Female,7.0,0.0,2016,4
A607884,2014-11-13 15:45:00,Owner Surrender,Normal,Dog,Spayed Female,8.0,Border Collie Mix,dark,2014-11-16 16:21:00,2006-08-18 00:00:00,Spayed Female,8.0,0.0,2014,11
A686049,2014-08-15 18:48:00,Wildlife,Normal,Other,Unknown,1.0,Bat Mix,dark,2014-08-16 08:43:00,2013-08-15 00:00:00,Unknown,1.0,1.0,2014,8
A741561,2017-01-03 18:23:00,Stray,Normal,Dog,Intact Male,1.0,German Shepherd Mix,light,2017-01-05 11:56:00,2016-01-03 00:00:00,Intact Male,1.0,0.0,2017,1
A699139,2015-03-23 11:44:00,Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair Mix,dark,2015-05-12 13:59:00,2015-02-23 00:00:00,Neutered Male,0.16666666666666666,0.0,2015,3
A721866,2016-03-06 11:41:00,Owner Surrender,Normal,Dog,Intact Female,0.08333333333333333,Australian Cattle Dog Mix,medium,2016-03-08 16:36:00,2016-01-06 00:00:00,Spayed Female,0.16666666666666666,0.0,2016,3
